frame,technique,cpuFrameMs,cpuClusterBuildMs,gpuClusterBuildMs,gpuClusterCountMs,gpuClusterScanMs,gpuClusterScatterMs,gpuLightingPassMs,gpuObjectPassMs,timingSource,activeLights,drawCalls,visibleObjects,activeClusters,maxLightsPerCluster,lightIndexCapacity,explicitClusters,bitsetClusters,overflowCount,evaluatedLightSamples,prunedLightSamples,predictedErrorBound,splitCount,mergeCount,clusterChurn,offscreenMse,offscreenPsnr,offscreenSsim,geoVisibleTiles,geoResidentTiles,geoRequestedTiles,geoResidentBytes,geoUploadedBytes,geoStreamingP95Ms,geoSemanticUtility,geoSemanticWeightedError,geoRepresentationChurn,geoBudgetViolation,measurementGroup
25,beacon,12.6785,0.117417,0,0,0,0,0,0,cpu-fallback,100,80,80,179,25,147456,179,0,0,1802,122,1.31108,0,0,0,0,99,1,135,80,0,466928,0,0,128,0,0,0,vulkan_cpu_measurements
26,beacon,12.342,0.123917,0,0,0,0,0,0,cpu-fallback,100,80,80,179,26,147456,179,0,0,1796,130,1.3984,0,0,0,0,99,1,135,80,0,466928,0,0,128,0,0,0,vulkan_cpu_measurements
27,beacon,12.61,0.124041,0,0,0,0,0,0,cpu-fallback,100,80,80,179,26,147456,179,0,0,1792,141,1.48711,0,0,0,0,99,1,135,80,0,466928,0,0,128,0,0,0,vulkan_cpu_measurements
28,beacon,12.5289,0.137375,0,0,0,0,0,0,cpu-fallback,100,80,80,179,26,147456,179,0,0,1795,141,1.49977,0,0,0,4.44986e-11,103.517,1,135,80,0,466928,0,0,128,0,0,0,vulkan_cpu_measurements
29,beacon,12.2677,0.141208,0,0,0,0,0,0,cpu-fallback,100,80,80,179,26,147456,179,0,0,1806,142,1.51991,0,0,0,4.44986e-11,103.517,1,135,80,8,466928,0,0,187,0,8,0,vulkan_cpu_measurements
30,beacon,18.437,0.13925,0,0,0,0,0,0,cpu-fallback,100,88,88,179,25,147456,179,0,0,1806,143,1.55891,0,0,0,2.22493e-11,106.527,1,135,88,0,480464,13536,17.4673,128,0,0,0,vulkan_cpu_measurements
31,beacon,12.1618,0.133334,0,0,0,0,0,0,cpu-fallback,100,88,88,179,25,147456,179,0,0,1812,142,1.54207,0,0,0,0,99,1,135,88,0,480464,0,0,136,0,0,0,vulkan_cpu_measurements
32,beacon,18.2385,0.144041,0,0,0,0,0,0,cpu-fallback,100,88,88,179,25,147456,179,0,0,1803,144,1.57548,0,0,0,0,99,1,135,88,0,480464,0,0,136,0,0,0,vulkan_cpu_measurements
33,beacon,13.4748,0.141417,0,0,0,0,0,0,cpu-fallback,100,88,88,179,25,147456,179,0,0,1801,145,1.57038,0,0,0,0,99,1,135,88,0,480464,0,0,136,0,0,0,vulkan_cpu_measurements
34,beacon,12.5672,0.126541,0,0,0,0,0,0,cpu-fallback,100,88,88,179,25,147456,179,0,0,1795,148,1.60779,0,0,0,0,99,1,135,88,0,480464,0,0,136,0,0,0,vulkan_cpu_measurements
35,beacon,12.9664,0.133583,0,0,0,0,0,0,cpu-fallback,100,88,88,179,26,147456,179,0,0,1790,152,1.63535,0,0,0,0,99,1,135,88,8,480464,0,0,187,0,8,0,vulkan_cpu_measurements
36,beacon,17.9825,0.12625,0,0,0,0,0,0,cpu-fallback,100,96,96,179,26,147456,179,0,0,1788,145,1.57359,0,0,0,2.22493e-11,106.527,1,135,96,0,533332,52868,17.6247,136,0,0,0,vulkan_cpu_measurements
37,beacon,13.1858,0.13425,0,0,0,0,0,0,cpu-fallback,100,96,96,180,26,147456,180,0,0,1785,142,1.53795,1,0,0.00555556,0,99,1,135,96,0,533332,0,0,146,0,0,0,vulkan_cpu_measurements
38,beacon,12.1025,0.139333,0,0,0,0,0,0,cpu-fallback,100,96,96,180,26,147456,180,0,0,1779,141,1.53264,0,0,0,4.44986e-11,103.517,1,135,96,0,533332,0,0,146,0,0,0,vulkan_cpu_measurements
39,beacon,12.9286,0.139041,0,0,0,0,0,0,cpu-fallback,100,96,96,180,26,147456,180,0,0,1767,147,1.62486,0,0,0,0,99,1,135,96,0,533332,0,0,146,0,0,0,vulkan_cpu_measurements
40,beacon,13.7863,0.121958,0,0,0,0,0,0,cpu-fallback,100,96,96,180,26,147456,180,0,0,1757,146,1.63125,0,0,0,2.22493e-11,106.527,1,135,96,0,533332,0,0,146,0,0,0,vulkan_cpu_measurements
41,beacon,13.2065,0.128625,0,0,0,0,0,0,cpu-fallback,100,96,96,180,26,147456,180,0,0,1755,148,1.65332,0,0,0,1.55745e-10,98.0759,1,135,96,8,533332,0,0,187,0,8,0,vulkan_cpu_measurements
42,beacon,18.6053,0.127125,0,0,0,0,0,0,cpu-fallback,100,104,104,180,26,147456,180,0,0,1744,144,1.60596,0,0,0,0,99,1,135,104,0,550092,16760,18.2841,146,0,0,0,vulkan_cpu_measurements
43,beacon,13.8051,0.126459,0,0,0,0,0,0,cpu-fallback,100,104,104,180,27,147456,180,0,0,1750,137,1.52905,0,0,0,2.22493e-11,106.527,1,135,104,0,550092,0,0,154,0,0,0,vulkan_cpu_measurements
44,beacon,13.5025,0.1225,0,0,0,0,0,0,cpu-fallback,100,104,104,180,27,147456,180,0,0,1746,139,1.54099,0,0,0,0,99,1,135,104,0,550092,0,0,154,0,0,0,vulkan_cpu_measurements
45,beacon,13.2212,0.130792,0,0,0,0,0,0,cpu-fallback,100,104,104,180,27,147456,180,0,0,1740,132,1.47482,0,0,0,4.44986e-11,103.517,1,135,104,0,550092,0,0,154,0,0,0,vulkan_cpu_measurements
46,beacon,13.4286,0.127167,0,0,0,0,0,0,cpu-fallback,100,104,104,180,26,147456,180,0,0,1742,133,1.4882,1,1,0.0111111,0,99,1,135,104,0,550092,0,0,154,0,0,0,vulkan_cpu_measurements
47,beacon,14.805,0.132333,0,0,0,0,0,0,cpu-fallback,100,104,104,180,26,147456,180,0,0,1741,133,1.48491,0,0,0,0,99,1,135,104,8,550092,0,0,187,0,8,0,vulkan_cpu_measurements
48,beacon,20.1194,0.124542,0,0,0,0,0,0,cpu-fallback,100,112,112,180,26,147456,180,0,0,1737,139,1.57491,0,0,0,0,99,1,135,112,0,584928,34836,20.3795,154,0,0,0,vulkan_cpu_measurements
49,beacon,13.0985,0.114375,0,0,0,0,0,0,cpu-fallback,100,112,112,180,26,147456,180,0,0,1738,140,1.57399,0,0,0,6.67478e-11,101.756,1,135,112,0,584928,0,0,163,0,0,0,vulkan_cpu_measurements
50,beacon,14.387,0.13425,0,0,0,0,0,0,cpu-fallback,100,112,112,179,26,147456,179,0,0,1740,137,1.56317,0,1,0.00558659,0,99,1,135,112,0,584928,0,0,163,0,0,0,vulkan_cpu_measurements
51,beacon,14.1603,0.129,0,0,0,0,0,0,cpu-fallback,100,112,112,179,27,147456,179,0,0,1737,137,1.59966,0,0,0,0,99,1,135,112,0,584928,0,0,163,0,0,0,vulkan_cpu_measurements
52,beacon,13.8973,0.12075,0,0,0,0,0,0,cpu-fallback,100,112,112,179,27,147456,179,0,0,1735,139,1.63172,0,0,0,2.22493e-11,106.527,1,135,112,0,584928,0,0,163,0,0,0,vulkan_cpu_measurements
53,beacon,14.2092,0.137167,0,0,0,0,0,0,cpu-fallback,100,112,112,179,26,147456,179,0,0,1737,133,1.54272,0,0,0,2.22493e-11,106.527,1,135,112,8,584928,0,0,187,0,8,0,vulkan_cpu_measurements
54,beacon,17.4606,0.1365,0,0,0,0,0,0,cpu-fallback,100,120,120,179,26,147456,179,0,0,1726,139,1.63629,0,0,0,0,99,1,135,120,0,613424,28496,18.4412,163,0,0,0,vulkan_cpu_measurements
55,beacon,14.1495,0.120916,0,0,0,0,0,0,cpu-fallback,100,120,120,179,26,147456,179,0,0,1723,138,1.60215,0,0,0,0,99,1,135,120,0,613424,0,0,171,0,0,0,vulkan_cpu_measurements
56,beacon,14.2812,0.120209,0,0,0,0,0,0,cpu-fallback,100,120,120,179,26,147456,179,0,0,1727,140,1.58679,0,0,0,0,99,1,135,120,0,613424,0,0,171,0,0,0,vulkan_cpu_measurements
57,beacon,13.7177,0.123459,0,0,0,0,0,0,cpu-fallback,100,120,120,179,26,147456,179,0,0,1730,144,1.60148,0,0,0,0,99,1,135,120,0,613424,0,0,171,0,0,0,vulkan_cpu_measurements
58,beacon,14.796,0.142208,0,0,0,0,0,0,cpu-fallback,100,120,120,179,26,147456,179,0,0,1721,149,1.6624,0,0,0,0,99,1,135,120,0,613424,0,0,171,0,0,0,vulkan_cpu_measurements
59,beacon,14.4239,0.129833,0,0,0,0,0,0,cpu-fallback,100,120,120,179,25,147456,179,0,0,1711,150,1.69665,0,0,0,0,99,1,135,120,8,613424,0,0,187,0,8,0,vulkan_cpu_measurements
